player,shots,xg_total,goals,goals_minus_xg,xg_per_shot,conversion
Ja-Cheol Koo,1,0.061120941688968186,0,-0.061120941688968186,0.061120941688968186,0.0
Alessandro Schöpf,1,0.061120941688968186,0,-0.061120941688968186,0.061120941688968186,0.0
Caglar Söyüncü,1,0.06089775536197948,0,-0.06089775536197948,0.06089775536197948,0.0
Kamaldeen Sulemana,1,0.06074606997719808,0,-0.06074606997719808,0.06074606997719808,0.0
Mirlind Daku,1,0.06029746453475267,0,-0.06029746453475267,0.06029746453475267,0.0
Alberto Junior Rodríguez Valdelomar,2,0.06001852600553862,0,-0.06001852600553862,0.03000926300276931,0.0
Samuel Yves Umtiti,2,0.058987601681005745,1,0.9410123983189943,0.029493800840502873,0.5
Cengiz Umut Meraş,1,0.05898529864251034,0,-0.05898529864251034,0.05898529864251034,0.0
László Bénes,1,0.05898529864251034,0,-0.05898529864251034,0.05898529864251034,0.0
Victor Bernth Kristansen,1,0.058918399819278676,0,-0.058918399819278676,0.058918399819278676,0.0
Josip Pivarić,2,0.058275276424936476,0,-0.058275276424936476,0.029137638212468238,0.0
Adrien Sebastian Perruchet Silva,2,0.05788380086830295,0,-0.05788380086830295,0.028941900434151475,0.0
Jens Stryger Larsen,2,0.05753796873435412,0,-0.05753796873435412,0.02876898436717706,0.0
Ryan Gravenberch,2,0.057513846836788805,0,-0.057513846836788805,0.028756923418394403,0.0
Ali Gabr,1,0.05727321425882868,0,-0.05727321425882868,0.05727321425882868,0.0
Luis Jan Piers Advíncula Castrillón,3,0.05653206745725972,0,-0.05653206745725972,0.01884402248575324,0.0
Pavel Šulc,1,0.05498603950596721,0,-0.05498603950596721,0.05498603950596721,0.0
Abdou Diallo,1,0.054918617102815995,0,-0.054918617102815995,0.054918617102815995,0.0
Ianis Hagi,2,0.05446693652522508,0,-0.05446693652522508,0.02723346826261254,0.0
Marcel Halstenberg,1,0.054025537802348936,0,-0.054025537802348936,0.054025537802348936,0.0
Luuk de Jong,1,0.053654542495228406,0,-0.053654542495228406,0.053654542495228406,0.0
Vladimír Darida,2,0.05357540767953366,0,-0.05357540767953366,0.02678770383976683,0.0
N''Golo Kanté,2,0.053303688075500455,0,-0.053303688075500455,0.026651844037750227,0.0
Róbert Mak,1,0.05313491025834466,0,-0.05313491025834466,0.05313491025834466,0.0
Ivan Toney,1,0.05313491025834466,0,-0.05313491025834466,0.05313491025834466,0.0
Mathías Olivera Miramontes,2,0.052191759024784415,0,-0.052191759024784415,0.026095879512392207,0.0
Matteo Darmian,1,0.052037252114336095,0,-0.052037252114336095,0.052037252114336095,0.0
Abdulelah Al Amri,1,0.05192265851437945,0,-0.05192265851437945,0.05192265851437945,0.0
Tomáš Pekhart,1,0.05129343940713199,0,-0.05129343940713199,0.05129343940713199,0.0
Stephen O''Donnell,1,0.05117928739219135,0,-0.05117928739219135,0.05117928739219135,0.0
Glen Kamara,1,0.05074261198606811,0,-0.05074261198606811,0.05074261198606811,0.0
Darko Velkovski,1,0.04992425790434795,0,-0.04992425790434795,0.04992425790434795,0.0
Francesco Acerbi,1,0.04909256024959476,0,-0.04909256024959476,0.04909256024959476,0.0
Tyler Adams,1,0.049069709003833305,0,-0.049069709003833305,0.049069709003833305,0.0
Sang-Ho Na,1,0.048765402420803,0,-0.048765402420803,0.048765402420803,0.0
Abdulrahman Al-Obood,1,0.04875511856357627,0,-0.04875511856357627,0.04875511856357627,0.0
Harry Souttar,1,0.04855592454268042,0,-0.04855592454268042,0.04855592454268042,0.0
Joe Rodon,1,0.04822655451783102,0,-0.04822655451783102,0.04822655451783102,0.0
Daniel Vivian Moreno,1,0.04805536155411236,0,-0.04805536155411236,0.04805536155411236,0.0
Exequiel Alejandro Palacios,1,0.047821775384255506,0,-0.047821775384255506,0.047821775384255506,0.0
Ayoub El Kaabi,1,0.047821775384255506,0,-0.047821775384255506,0.047821775384255506,0.0
Marvin Plattenhardt,1,0.047821775384255506,0,-0.047821775384255506,0.047821775384255506,0.0
Vlatko Stojanovski,1,0.047685532834547815,0,-0.047685532834547815,0.047685532834547815,0.0
Pavel Kadeřábek,1,0.047620389070557746,0,-0.047620389070557746,0.047620389070557746,0.0
Alan Dzagoev,1,0.04741101521150157,0,-0.04741101521150157,0.04741101521150157,0.0
Borna Sosa,2,0.04727217960069563,0,-0.04727217960069563,0.023636089800347815,0.0
Jaka Bijol,1,0.04702758856555691,0,-0.04702758856555691,0.04702758856555691,0.0
Mijat Gaćinović,1,0.047018438899234405,0,-0.047018438899234405,0.047018438899234405,0.0
Kevin Danso,1,0.04672815578536749,0,-0.04672815578536749,0.04672815578536749,0.0
Chris Führich,1,0.04672815578536749,0,-0.04672815578536749,0.04672815578536749,0.0
Michał Skóraś,1,0.04672815578536749,0,-0.04672815578536749,0.04672815578536749,0.0
Przemysław Frankowski,1,0.04663787641030128,0,-0.04663787641030128,0.04663787641030128,0.0
Emre Can,1,0.04652908822324048,1,0.9534709117767595,0.04652908822324048,1.0
Jerdy Schouten,1,0.04651686606419131,0,-0.04651686606419131,0.04651686606419131,0.0
Fahad Mosaed Al Muwallad Al Harbi,1,0.04621378474855533,0,-0.04621378474855533,0.04621378474855533,0.0
Mario Mitaj,1,0.04621378474855533,0,-0.04621378474855533,0.04621378474855533,0.0
Germán Alejandro Pezzella,1,0.0461852429477178,0,-0.0461852429477178,0.0461852429477178,0.0
Joseff Morrell,1,0.04615039558310077,0,-0.04615039558310077,0.04615039558310077,0.0
Noah Okafor,1,0.04609992147759647,0,-0.04609992147759647,0.04609992147759647,0.0
John Guidetti,1,0.04589520695402989,0,-0.04589520695402989,0.04589520695402989,0.0
Niklas Süle,1,0.04566016824487667,0,-0.04566016824487667,0.04566016824487667,0.0
Gaku Shibasaki,1,0.04542724899021828,0,-0.04542724899021828,0.04542724899021828,0.0
Łukasz Piszczek,1,0.04535760469098384,0,-0.04535760469098384,0.04535760469098384,0.0
Makoto Hasebe,1,0.04523354662594201,0,-0.04523354662594201,0.04523354662594201,0.0
Pontus Jansson,1,0.04523354662594201,0,-0.04523354662594201,0.04523354662594201,0.0
Yong Lee,1,0.04494528524953563,0,-0.04494528524953563,0.04494528524953563,0.0
Lukáš Masopust,1,0.044902461963522974,0,-0.044902461963522974,0.044902461963522974,0.0
Edimilson Fernandes,1,0.044902461963522974,0,-0.044902461963522974,0.044902461963522974,0.0
Vladimír Weiss,1,0.04456569728347159,0,-0.04456569728347159,0.04456569728347159,0.0
İsmail Yüksek,1,0.04425039380878644,0,-0.04425039380878644,0.04425039380878644,0.0
Tymoteusz Puchacz,1,0.04422520540964207,0,-0.04422520540964207,0.04422520540964207,0.0
Ivan Ilić,2,0.04369101624897524,0,-0.04369101624897524,0.02184550812448762,0.0
Sofyan Amrabat,1,0.043555924542680424,0,-0.043555924542680424,0.043555924542680424,0.0
Chris Mepham,1,0.04332891881425559,0,-0.04332891881425559,0.04332891881425559,0.0
Min-Woo Kim,1,0.04331758168580111,0,-0.04331758168580111,0.04331758168580111,0.0
Joni Ensio Kauko,2,0.043299671434926426,0,-0.043299671434926426,0.021649835717463213,0.0
Fabian Rieder,1,0.04285931840219759,0,-0.04285931840219759,0.04285931840219759,0.0
Keanu Baccus,1,0.04253230852551436,0,-0.04253230852551436,0.04253230852551436,0.0
Martin Hongla Yma II,1,0.042341963522269835,0,-0.042341963522269835,0.042341963522269835,0.0
Luis Fernando Muriel Fruto,1,0.042303277788614556,0,-0.042303277788614556,0.042303277788614556,0.0
Christopher Wooh,1,0.042303277788614556,0,-0.042303277788614556,0.042303277788614556,0.0
Jawad El Yamiq,1,0.04184219377807818,0,-0.04184219377807818,0.04184219377807818,0.0
Benjamin Verbič,1,0.041824159458351426,0,-0.041824159458351426,0.041824159458351426,0.0
Denis Vavro,3,0.041283070381809596,0,-0.041283070381809596,0.013761023460603199,0.0
Petar Stojanović,1,0.041203744608782386,0,-0.041203744608782386,0.041203744608782386,0.0
Walker Zimmerman,1,0.041203744608782386,0,-0.041203744608782386,0.041203744608782386,0.0
Jurriën David Norman Timber,1,0.04108001487006894,0,-0.04108001487006894,0.04108001487006894,0.0
Thomas Lemar,1,0.04091898893314523,0,-0.04091898893314523,0.04091898893314523,0.0
Valon Behrami,1,0.04063661112194789,0,-0.04063661112194789,0.04063661112194789,0.0
André-Frank Zambo Anguissa,1,0.04063661112194789,0,-0.04063661112194789,0.04063661112194789,0.0
Taha Yassine Khenissi,1,0.04063661112194789,0,-0.04063661112194789,0.04063661112194789,0.0
Raúl Alonso Jiménez Rodríguez,1,0.04040954495299548,0,-0.04040954495299548,0.04040954495299548,0.0
Kenneth Josiah Omeruo,1,0.04040954495299548,0,-0.04040954495299548,0.04040954495299548,0.0
Jefferson Andrés Lerma Solís,2,0.04037339418088354,0,-0.04037339418088354,0.02018669709044177,0.0
Joona Toivio,1,0.040341601163518745,0,-0.040341601163518745,0.040341601163518745,0.0
Eric García Martret,1,0.040341601163518745,0,-0.040341601163518745,0.040341601163518745,0.0
Lazar Samardžić,1,0.040341601163518745,0,-0.040341601163518745,0.040341601163518745,0.0
Jorge Eduardo Sánchez Ramos,1,0.04022447247342406,0,-0.04022447247342406,0.04022447247342406,0.0
Quincy Anton Promes,1,0.03996948441076881,0,-0.03996948441076881,0.03996948441076881,0.0
Josh Risdon,1,0.039766842564795936,0,-0.039766842564795936,0.039766842564795936,0.0
Josip Iličić,1,0.03898678072535321,0,-0.03898678072535321,0.03898678072535321,0.0
Rui Pedro dos Santos Patrício,1,0.03887537206672032,0,-0.03887537206672032,0.03887537206672032,0.0
Ghilane Chalali,1,0.038857033537470366,0,-0.038857033537470366,0.038857033537470366,0.0
Abdulaziz Hatem Mohammed Abdullah,1,0.03871598281938641,0,-0.03871598281938641,0.03871598281938641,0.0
Matúš Bero,1,0.03868074582407681,0,-0.03868074582407681,0.03868074582407681,0.0
Billy Gilmour,2,0.03839324474345843,0,-0.03839324474345843,0.019196622371729213,0.0
Lewis Morgan,1,0.03809384497678441,0,-0.03809384497678441,0.03809384497678441,0.0
Medon Berisha,1,0.03768595738005512,0,-0.03768595738005512,0.03768595738005512,0.0
Reece James,1,0.03768225697171902,0,-0.03768225697171902,0.03768225697171902,0.0
Yuri Zhirkov,2,0.03754722997445239,0,-0.03754722997445239,0.018773614987226194,0.0
Ahmed Fathy Abdel Meneim Ibrahim,1,0.037370672514275026,0,-0.037370672514275026,0.037370672514275026,0.0
Ozan Tufan,2,0.03732683010676749,0,-0.03732683010676749,0.018663415053383745,0.0
Paulo Bruno Exequiel Dybala,1,0.037119776265450995,0,-0.037119776265450995,0.037119776265450995,0.0
Keita Baldé Diao,1,0.0369479360051477,0,-0.0369479360051477,0.0369479360051477,0.0
Rubin Colwill,1,0.0369479360051477,0,-0.0369479360051477,0.0369479360051477,0.0
Jonathan Tah,1,0.03675521849163811,0,-0.03675521849163811,0.03675521849163811,0.0
Stanislav Lobotka,1,0.03675479112167231,0,-0.03675479112167231,0.03675479112167231,0.0
Budu Zivzivadze,1,0.03659227456145307,0,-0.03659227456145307,0.03659227456145307,0.0
Matty Cash,1,0.036099515370521126,0,-0.036099515370521126,0.036099515370521126,0.0
Eduardo Antonio Salvio,1,0.03607487920640503,0,-0.03607487920640503,0.03607487920640503,0.0
Rúrik Gíslason,1,0.035942921084019155,0,-0.035942921084019155,0.035942921084019155,0.0
Cristian David Pavón,1,0.035942921084019155,0,-0.035942921084019155,0.035942921084019155,0.0
Evgeny Makarenko,1,0.03565240437930863,0,-0.03565240437930863,0.03565240437930863,0.0
Luka Ivanušec,1,0.03542265993735091,0,-0.03542265993735091,0.03542265993735091,0.0
Fidel Escobar Mendieta,1,0.035102555905430724,0,-0.035102555905430724,0.035102555905430724,0.0
Sebastian Szymański,1,0.035051639708851404,0,-0.035051639708851404,0.035051639708851404,0.0
Cristhian Ricardo Stuani Curbelo,1,0.035051639708851404,0,-0.035051639708851404,0.035051639708851404,0.0
Tariq Lamptey,1,0.035051639708851404,0,-0.035051639708851404,0.035051639708851404,0.0
Ali Gholizadeh,1,0.0346145493171926,0,-0.0346145493171926,0.0346145493171926,0.0
Adem Ljajić,1,0.03452118953192011,0,-0.03452118953192011,0.03452118953192011,0.0
Marten de Roon,1,0.034459248222342274,0,-0.034459248222342274,0.034459248222342274,0.0
Manuel Henrique Tavares Fernandes,2,0.03444113279931218,0,-0.03444113279931218,0.01722056639965609,0.0
Alejandro Balde Martínez,1,0.03443284870385447,0,-0.03443284870385447,0.03443284870385447,0.0
Hugo Ayala Castro,1,0.03443284870385447,0,-0.03443284870385447,0.03443284870385447,0.0
Pascal Groß,1,0.03443284870385447,0,-0.03443284870385447,0.03443284870385447,0.0
Tomáš Kalas,1,0.03443284870385447,0,-0.03443284870385447,0.03443284870385447,0.0
Jordan Ayew,1,0.03443284870385447,0,-0.03443284870385447,0.03443284870385447,0.0
Filip Mladenović,1,0.03443284870385447,0,-0.03443284870385447,0.03443284870385447,0.0
Omid Ebrahimi,1,0.03443284870385447,0,-0.03443284870385447,0.03443284870385447,0.0
Christian Alberto Cueva Bravo,1,0.03443284870385447,0,-0.03443284870385447,0.03443284870385447,0.0
Nordin Amrabat,1,0.03413502883927923,0,-0.03413502883927923,0.03413502883927923,0.0
Igor Diveev,1,0.034108357716349666,0,-0.034108357716349666,0.034108357716349666,0.0
Loïc Négo,1,0.033430867602592354,0,-0.033430867602592354,0.033430867602592354,0.0
Anga Dedryck Boyata,1,0.03341168025193765,0,-0.03341168025193765,0.03341168025193765,0.0
Kaoru Mitoma,1,0.03334433435048827,0,-0.03334433435048827,0.03334433435048827,0.0
Emil Krafth,1,0.03306685781603069,0,-0.03306685781603069,0.03306685781603069,0.0
Mohammad Ibrahim Al Sahlawi,1,0.03305381764577775,0,-0.03305381764577775,0.03305381764577775,0.0
David Alberto Guzmán Pérez,1,0.032910459786018566,0,-0.032910459786018566,0.032910459786018566,0.0
Otar Kakabadze,1,0.032910459786018566,0,-0.032910459786018566,0.032910459786018566,0.0
Ajdin Hrustic,1,0.032910459786018566,0,-0.032910459786018566,0.032910459786018566,0.0
Yassine Meriah,1,0.032352162124587,0,-0.032352162124587,0.032352162124587,0.0
Jewison Bennette,1,0.032095265601119916,0,-0.032095265601119916,0.032095265601119916,0.0
Axel Disasi,1,0.03200190581584742,0,-0.03200190581584742,0.03200190581584742,0.0
Gonçalo Bernardo Inácio,1,0.03176815651732939,0,-0.03176815651732939,0.03176815651732939,0.0
Veljko Birmančević,1,0.03176815651732939,0,-0.03176815651732939,0.03176815651732939,0.0
Seung-Ho Paik,1,0.03170887025703444,1,0.9682911297429656,0.03170887025703444,1.0
Salih Özcan,1,0.030867973212373466,0,-0.030867973212373466,0.030867973212373466,0.0
Jon Gorenc Stankovič,1,0.030791846096096476,0,-0.030791846096096476,0.030791846096096476,0.0
Alejandro Darío Gómez,2,0.030785313869616745,0,-0.030785313869616745,0.015392656934808372,0.0
Łukasz Teodorczyk,1,0.030678702415122033,0,-0.030678702415122033,0.030678702415122033,0.0
Jason Denayer,1,0.030322443218696815,0,-0.030322443218696815,0.030322443218696815,0.0
Gotoku Sakai,1,0.030172548581079407,0,-0.030172548581079407,0.030172548581079407,0.0
Taulant Sulejmanov,1,0.030147001719828342,0,-0.030147001719828342,0.030147001719828342,0.0
Víctor Yoshimar Yotún Flores,3,0.02988031914559175,0,-0.02988031914559175,0.009960106381863917,0.0
Benjamin Henrichs,1,0.029786967418546362,0,-0.029786967418546362,0.029786967418546362,0.0
Pedro Jesús Aquino Sánchez,1,0.029233007295006753,0,-0.029233007295006753,0.029233007295006753,0.0
Lucas Digne,1,0.02915598215397892,0,-0.02915598215397892,0.02915598215397892,0.0
Gonzalo Ariel Montiel,1,0.0283152050986634,0,-0.0283152050986634,0.0283152050986634,0.0
Ádám Nagy,1,0.02814192020088698,0,-0.02814192020088698,0.02814192020088698,0.0
Salis Abdul Samed,1,0.027610058560995444,0,-0.027610058560995444,0.027610058560995444,0.0
Armando Enrique Cooper Whitaker,1,0.027404014113827042,0,-0.027404014113827042,0.027404014113827042,0.0
Aleksandar Kolarov,2,0.027231895533968528,1,0.9727681044660315,0.013615947766984264,0.5
Jacek Góralski,1,0.026642802342014937,0,-0.026642802342014937,0.026642802342014937,0.0
İbrahim Halil Dervişoğlu,1,0.026529658661040494,0,-0.026529658661040494,0.026529658661040494,0.0
David Raum,1,0.02644578315559608,0,-0.02644578315559608,0.02644578315559608,0.0
Alex Král,1,0.026202704264703718,0,-0.026202704264703718,0.026202704264703718,0.0
Martin Koscelník,1,0.026138173527635183,0,-0.026138173527635183,0.026138173527635183,0.0
Tarek Hamed,2,0.02572658162422635,0,-0.02572658162422635,0.012863290812113175,0.0
Gerson Torres Barrantes,1,0.025721608553859465,0,-0.025721608553859465,0.025721608553859465,0.0
Danny Rose,1,0.025478529662967108,0,-0.025478529662967108,0.025478529662967108,0.0
Montassar Omar Talbi,1,0.025346458344455113,0,-0.025346458344455113,0.025346458344455113,0.0
Borna Barišić,1,0.0252944998005916,0,-0.0252944998005916,0.0252944998005916,0.0
Santiago Arias Naranjo,1,0.02480745776434875,0,-0.02480745776434875,0.02480745776434875,0.0
Marko Grujić,1,0.0240706807804937,0,-0.0240706807804937,0.0240706807804937,0.0
Marc Cucurella Saseta,1,0.023649536481787393,0,-0.023649536481787393,0.023649536481787393,0.0
Nahitan Michel Nández Acosta,1,0.02358320500045294,0,-0.02358320500045294,0.02358320500045294,0.0
José Adoni Cifuentes Charcopa,1,0.023374391270644872,0,-0.023374391270644872,0.023374391270644872,0.0
Mateusz Andrzej Klich,1,0.02335723120567167,0,-0.02335723120567167,0.02335723120567167,0.0
Nikolai Alho,1,0.02335723120567167,0,-0.02335723120567167,0.02335723120567167,0.0
Michael Lang,1,0.023315015055943442,0,-0.023315015055943442,0.023315015055943442,0.0
Volodymyr Brazhko,2,0.02308883548594759,0,-0.02308883548594759,0.011544417742973795,0.0
Henrik Dalsgaard,1,0.02231008717310087,0,-0.02231008717310087,0.02231008717310087,0.0
Martin Baturina,1,0.02214467458193877,0,-0.02214467458193877,0.02214467458193877,0.0
Diego Nicolás De La Cruz Arcosa,1,0.021573880758158265,0,-0.021573880758158265,0.021573880758158265,0.0
Jón Daði Böðvarsson,1,0.021573880758158265,0,-0.021573880758158265,0.021573880758158265,0.0
Darko Lazović,1,0.021573880758158265,0,-0.021573880758158265,0.021573880758158265,0.0
Gen Shōji,1,0.02135348453241987,0,-0.02135348453241987,0.02135348453241987,0.0
Woo-Yeong Jeong,1,0.02135348453241987,0,-0.02135348453241987,0.02135348453241987,0.0
Alidu Seidu,1,0.021162560181251767,0,-0.021162560181251767,0.021162560181251767,0.0
Ngoran Suiru Fai Collins,1,0.020758644472140785,0,-0.020758644472140785,0.020758644472140785,0.0
Ricardo Guardia Avila,1,0.020587196998284568,0,-0.020587196998284568,0.020587196998284568,0.0
Bartosz Salamon,1,0.01928849569958327,0,-0.01928849569958327,0.01928849569958327,0.0
Marco Jhonfai Fabián De La Mora,1,0.019246785523209454,0,-0.019246785523209454,0.019246785523209454,0.0
Marko Pjaca,1,0.01889233954451346,0,-0.01889233954451346,0.01889233954451346,0.0
Diego Sebastián Laxalt Suárez,1,0.01858320500045294,0,-0.01858320500045294,0.01858320500045294,0.0
Kenneth McLean,1,0.01858320500045294,0,-0.01858320500045294,0.01858320500045294,0.0
Javier Alejandro Mascherano,1,0.01749349891745943,0,-0.01749349891745943,0.01749349891745943,0.0
Ľubomír Tupta,1,0.01749349891745943,0,-0.01749349891745943,0.01749349891745943,0.0
Renato Fabrizio Tapia Cortijo,1,0.01749349891745943,0,-0.01749349891745943,0.01749349891745943,0.0
Georges-Kévin Nkoudou Mbida,1,0.016849471309339368,0,-0.016849471309339368,0.016849471309339368,0.0
Saud Abdullah Abdul Hamid,1,0.01575187969924812,0,-0.01575187969924812,0.01575187969924812,0.0
Ismail Jakobs,1,0.013963312341732861,0,-0.013963312341732861,0.013963312341732861,0.0
Arthur Theate,2,0.013396557151394033,0,-0.013396557151394033,0.006698278575697016,0.0
Leandro Daniel Paredes,1,0.01075187969924812,0,-0.01075187969924812,0.01075187969924812,0.0
Emil Hallfreðsson,1,0.010404984423676012,0,-0.010404984423676012,0.010404984423676012,0.0
Vincent Sierro,1,0.010259608638029157,0,-0.010259608638029157,0.010259608638029157,0.0
Stefan Ristovski,2,0.010259608638029157,0,-0.010259608638029157,0.005129804319014579,0.0
Karim El Ahmadi Al Aroos,1,0.010259608638029157,0,-0.010259608638029157,0.010259608638029157,0.0
Nicolò Fagioli,1,0.009974701924978227,0,-0.009974701924978227,0.009974701924978227,0.0
Johan Andrés Mojica Palacio,1,0.009974701924978227,0,-0.009974701924978227,0.009974701924978227,0.0
Kyung-Won Kwon,1,0.009519318601490169,0,-0.009519318601490169,0.009519318601490169,0.0
Ethan Ampadu,1,0.008809278802379004,0,-0.008809278802379004,0.008809278802379004,0.0
Alex Sandro Lobo Silva,1,0.008794466403162055,0,-0.008794466403162055,0.008794466403162055,0.0
Kieran Tierney,1,0.00788196466705494,0,-0.00788196466705494,0.00788196466705494,0.0
László Kleinheisler,1,0.007374681393372981,0,-0.007374681393372981,0.007374681393372981,0.0
Luis Carlos Ovalle Victoria,1,0.006299212598425197,0,-0.006299212598425197,0.006299212598425197,0.0
Hassan Khalid Al Heidos,1,0.0039603960396039604,0,-0.0039603960396039604,0.0039603960396039604,0.0
Viktor Fischer,1,0.0039603960396039604,0,-0.0039603960396039604,0.0039603960396039604,0.0
