match_id,competition,period,event_index,team,player,minute,second,x,y,is_goal,statsbomb_xg,body_part,shot_type,technique,play_pattern,under_pressure,is_first_time,assisted,n_defenders_in_cone,n_defenders_within_3m,distance_to_nearest_defender,gk_distance_to_goal,gk_distance_to_shot
7536,FIFA World Cup 2018,1,1128,Belgium,Eden Hazard,25,5,103.0,56.0,0,0.031556185,Right Foot,Open Play,Normal,From Corner,True,False,True,2.0,1.0,2.0,3.605551275463989,19.79898987322333
7536,FIFA World Cup 2018,1,1547,Belgium,Eden Hazard,37,1,109.0,54.0,0,0.0654758,Right Foot,Open Play,Normal,Regular Play,True,False,True,1.0,2.0,1.0,2.8284271247461903,15.0
7536,FIFA World Cup 2018,1,1583,Panama,Román Aureliano Torres Morcillo,38,32,104.0,37.0,0,0.07518605,Right Foot,Open Play,Half Volley,From Corner,True,True,True,3.0,1.0,1.0,1.4142135623730951,15.524174696260024
7536,FIFA World Cup 2018,1,1624,Belgium,Dries Mertens,39,59,103.0,50.0,0,0.04146307,Right Foot,Open Play,Volley,From Free Kick,False,True,True,3.0,0.0,5.385164807134504,2.23606797749979,17.4928556845359
7536,FIFA World Cup 2018,1,1668,Panama,Armando Enrique Cooper Whitaker,41,17,92.0,53.0,0,0.023121053,Right Foot,Open Play,Normal,From Free Kick,False,False,True,1.0,0.0,10.295630140987,3.605551275463989,27.313000567495326
7536,FIFA World Cup 2018,2,2049,Belgium,Dries Mertens,46,40,105.0,59.0,1,0.009998361,Right Foot,Open Play,Volley,From Throw In,False,True,False,2.0,1.0,1.4142135623730951,5.830951894845301,18.439088914585774
7536,FIFA World Cup 2018,2,2168,Belgium,Kevin De Bruyne,51,41,97.0,26.0,0,0.044222042,Right Foot,Free Kick,Normal,From Free Kick,False,False,False,2.0,0.0,6.324555320336759,2.23606797749979,27.202941017470888
7536,FIFA World Cup 2018,2,2255,Panama,Michael Amir Murillo Bermudez,53,58,111.0,49.0,0,0.34641263,Right Foot,Open Play,Normal,Regular Play,False,False,True,1.0,1.0,2.23606797749979,7.810249675906654,5.0
7536,FIFA World Cup 2018,2,2260,Panama,Román Aureliano Torres Morcillo,54,41,111.0,38.0,0,0.09954064,Head,Open Play,Normal,From Corner,True,False,True,2.0,1.0,1.4142135623730951,2.0,7.280109889280518
7536,FIFA World Cup 2018,2,2317,Panama,Edgar Yoel Bárcenas Herrera,57,39,99.0,33.0,0,0.055223983,Right Foot,Open Play,Normal,From Goal Kick,False,False,True,1.0,0.0,3.605551275463989,3.605551275463989,18.681541692269406
7536,FIFA World Cup 2018,2,2579,Belgium,Kevin De Bruyne,64,54,94.0,37.0,0,0.06298261,Right Foot,Free Kick,Normal,From Free Kick,False,False,False,4.0,0.0,8.0,2.23606797749979,25.495097567963924
7536,FIFA World Cup 2018,2,2788,Belgium,Romelu Lukaku Menama,68,11,114.0,43.0,1,0.33809787,Head,Open Play,Normal,From Free Kick,False,False,True,1.0,0.0,3.1622776601683795,1.0,5.830951894845301
7536,FIFA World Cup 2018,2,3011,Belgium,Romelu Lukaku Menama,74,40,110.0,29.0,1,0.33248875,Left Foot,Open Play,Lob,From Throw In,False,False,True,0.0,1.0,2.23606797749979,12.806248474865697,2.23606797749979
7536,FIFA World Cup 2018,2,3271,Belgium,Eden Hazard,82,23,95.0,29.0,0,0.05616185,Right Foot,Free Kick,Normal,From Free Kick,False,False,False,3.0,0.0,9.055385138137417,1.4142135623730951,26.832815729997478
7536,FIFA World Cup 2018,2,3484,Panama,Fidel Escobar Mendieta,88,48,96.0,19.0,0,0.009304588,Right Foot,Free Kick,Normal,From Free Kick,False,False,False,3.0,0.0,10.295630140987,3.605551275463989,28.319604517012593
7555,FIFA World Cup 2018,1,55,Poland,Dawid Kownacki,1,0,104.0,21.0,0,0.009801016,Right Foot,Open Play,Normal,From Free Kick,False,False,True,2.0,1.0,2.8284271247461903,0.0,24.839484696748443
7555,FIFA World Cup 2018,1,166,Poland,Robert Lewandowski,4,16,115.0,39.0,0,0.2728475,Head,Open Play,Normal,Other,True,False,True,1.0,2.0,1.0,2.0,5.830951894845301
7555,FIFA World Cup 2018,1,573,Colombia,Santiago Arias Naranjo,14,48,95.0,52.0,0,0.017330227,Right Foot,Open Play,Half Volley,From Throw In,False,True,False,2.0,1.0,2.0,2.0,25.942243542145693
7555,FIFA World Cup 2018,1,707,Poland,Piotr Zieliński,17,41,95.0,52.0,0,0.02723293,Left Foot,Open Play,Normal,Regular Play,False,False,True,1.0,1.0,1.4142135623730951,2.0,26.92582403567252
7555,FIFA World Cup 2018,1,1208,Colombia,Juan Guillermo Cuadrado Bello,34,8,82.0,30.0,0,0.006297056,Right Foot,Open Play,Normal,Regular Play,True,False,True,2.0,0.0,4.123105625617661,2.23606797749979,37.107950630558946
7555,FIFA World Cup 2018,1,1468,Colombia,Yerry Fernando Mina González,39,3,116.0,38.0,1,0.54294956,Head,Open Play,Normal,From Corner,False,False,True,1.0,2.0,2.23606797749979,2.0,2.8284271247461903
7555,FIFA World Cup 2018,2,1949,Poland,Bartosz Bereszyński,46,12,105.0,55.0,0,0.0516608,Head,Open Play,Normal,Regular Play,True,False,True,1.0,1.0,1.0,2.23606797749979,19.1049731745428
7555,FIFA World Cup 2018,2,2073,Poland,Robert Lewandowski,48,26,112.0,44.0,0,0.08806232,Head,Open Play,Normal,From Throw In,True,False,True,2.0,1.0,1.0,2.23606797749979,6.708203932499369
7555,FIFA World Cup 2018,2,2163,Colombia,Juan Fernando Quintero Paniagua,50,26,85.0,57.0,0,0.006554862,Left Foot,Open Play,Normal,Regular Play,False,False,True,1.0,1.0,3.0,3.0,37.69615364994153
7555,FIFA World Cup 2018,2,2183,Colombia,Radamel Falcao García Zárate,50,59,102.0,51.0,0,0.05552095,Right Foot,Open Play,Normal,Regular Play,False,False,True,1.0,0.0,6.708203932499369,3.1622776601683795,18.788294228055936
7555,FIFA World Cup 2018,2,2228,Colombia,James David Rodríguez Rubio,52,6,105.0,53.0,0,0.054039653,Left Foot,Open Play,Normal,From Counter,True,False,True,2.0,2.0,2.8284271247461903,4.123105625617661,16.64331697709324
7555,FIFA World Cup 2018,2,2427,Colombia,Juan Fernando Quintero Paniagua,55,33,98.0,35.0,0,0.0645288,Left Foot,Open Play,Normal,Regular Play,False,False,True,2.0,1.0,2.8284271247461903,2.23606797749979,20.8806130178211
7555,FIFA World Cup 2018,2,2438,Colombia,Juan Guillermo Cuadrado Bello,56,14,88.0,50.0,0,0.013328942,Right Foot,Open Play,Normal,From Corner,True,False,False,3.0,2.0,2.23606797749979,3.1622776601683795,31.78049716414141
7555,FIFA World Cup 2018,2,2452,Poland,Robert Lewandowski,57,48,110.0,29.0,0,0.20361854,Left Foot,Open Play,Normal,Regular Play,False,False,True,1.0,2.0,2.8284271247461903,12.041594578792296,2.8284271247461903
7555,FIFA World Cup 2018,2,2845,Poland,Robert Lewandowski,65,57,112.0,41.0,0,0.1499422,Head,Open Play,Normal,From Throw In,True,False,True,1.0,2.0,1.0,1.0,7.0710678118654755
7555,FIFA World Cup 2018,2,2939,Colombia,Radamel Falcao García Zárate,69,2,108.0,47.0,1,0.31125227,Right Foot,Open Play,Normal,Regular Play,False,False,True,1.0,1.0,3.0,5.830951894845301,8.06225774829855
7555,FIFA World Cup 2018,2,3005,Poland,Piotr Zieliński,73,5,94.0,50.0,0,0.021134824,Right Foot,Open Play,Half Volley,From Throw In,False,True,False,3.0,0.0,4.123105625617661,1.4142135623730951,26.570660511172846
7555,FIFA World Cup 2018,2,3093,Colombia,Juan Guillermo Cuadrado Bello,74,42,105.0,38.0,1,0.19299302,Right Foot,Open Play,Normal,From Counter,False,False,True,1.0,1.0,1.4142135623730951,4.0,11.180339887498949
7555,FIFA World Cup 2018,2,3205,Poland,Łukasz Teodorczyk,80,8,109.0,34.0,0,0.06877008,Head,Open Play,Normal,From Corner,True,False,True,2.0,2.0,1.0,1.4142135623730951,11.180339887498949
7555,FIFA World Cup 2018,2,3211,Poland,Grzegorz Krychowiak,80,9,116.0,33.0,0,0.20201232,Right Foot,Open Play,Normal,From Corner,False,False,False,1.0,1.0,2.8284271247461903,4.47213595499958,3.605551275463989
7555,FIFA World Cup 2018,2,3326,Colombia,Andrés Mateus Uribe Villa,83,45,118.0,47.0,0,0.09850289,Left Foot,Open Play,Backheel,Regular Play,False,False,False,1.0,2.0,2.23606797749979,5.0990195135927845,2.23606797749979
7555,FIFA World Cup 2018,2,3340,Colombia,James David Rodríguez Rubio,84,54,89.0,15.0,0,0.0061194333,Left Foot,Free Kick,Normal,From Free Kick,False,False,False,2.0,0.0,9.486832980505138,2.23606797749979,38.948684188300895
7555,FIFA World Cup 2018,2,3447,Poland,Robert Lewandowski,87,52,91.0,33.0,0,0.019115308,Right Foot,Open Play,Normal,Regular Play,False,False,False,2.0,0.0,4.123105625617661,1.0,28.861739379323623
7555,FIFA World Cup 2018,2,3486,Colombia,Jefferson Andrés Lerma Solís,89,1,92.0,50.0,0,0.017525094,Left Foot,Open Play,Normal,Regular Play,False,False,False,2.0,0.0,4.123105625617661,2.23606797749979,28.160255680657446
7546,FIFA World Cup 2018,1,93,Peru,Édison Michael Flores Peralta,1,31,96.0,43.0,0,0.04638079,Left Foot,Open Play,Normal,From Throw In,True,True,True,1.0,1.0,1.0,3.0,24.0
7546,FIFA World Cup 2018,1,294,Peru,Víctor Yoshimar Yotún Flores,5,46,62.0,36.0,0,0.002964359,Left Foot,Open Play,Normal,Regular Play,True,False,True,2.0,1.0,3.0,5.0,53.150729063673246
7546,FIFA World Cup 2018,1,522,France,Antoine Griezmann,10,2,114.0,54.0,0,0.040895715,Right Foot,Open Play,Normal,From Counter,False,False,False,1.0,1.0,2.23606797749979,7.280109889280518,8.06225774829855
7546,FIFA World Cup 2018,1,550,France,Paul Pogba,11,6,88.0,54.0,0,0.009108837,Right Foot,Open Play,Normal,Regular Play,False,False,True,2.0,1.0,2.8284271247461903,2.8284271247461903,34.0
7546,FIFA World Cup 2018,1,605,France,Raphaël Varane,13,44,115.0,34.0,0,0.10144759,Head,Open Play,Normal,From Corner,False,False,True,2.0,4.0,1.0,1.4142135623730951,6.4031242374328485
7546,FIFA World Cup 2018,1,658,France,Antoine Griezmann,15,19,102.0,51.0,0,0.051455326,Right Foot,Open Play,Half Volley,From Free Kick,False,True,True,3.0,0.0,3.605551275463989,3.0,18.601075237738275
7546,FIFA World Cup 2018,1,940,Peru,Édison Michael Flores Peralta,23,24,97.0,27.0,0,0.027215322,Left Foot,Open Play,Normal,From Corner,True,True,True,3.0,0.0,3.605551275463989,1.4142135623730951,26.076809620810597
7546,FIFA World Cup 2018,1,1226,Peru,José Paolo Guerrero Gonzáles,30,16,110.0,33.0,0,0.20325628,Left Foot,Open Play,Normal,From Throw In,False,False,True,1.0,0.0,3.1622776601683795,1.0,11.40175425099138
7546,FIFA World Cup 2018,1,1383,France,Kylian Mbappé Lottin,32,51,112.0,38.0,0,0.27977735,Right Foot,Open Play,Backheel,Regular Play,False,True,True,1.0,1.0,1.4142135623730951,4.242640687119285,5.0990195135927845
7546,FIFA World Cup 2018,1,1424,France,Olivier Giroud,33,36,109.0,29.0,0,0.09246414,Left Foot,Open Play,Normal,From Counter,False,False,True,1.0,1.0,2.23606797749979,7.0710678118654755,8.48528137423857
7546,FIFA World Cup 2018,1,1428,France,Kylian Mbappé Lottin,33,37,119.0,41.0,1,0.9293175,Right Foot,Open Play,Volley,From Counter,False,True,False,0.0,0.0,3.605551275463989,3.605551275463989,3.605551275463989
7546,FIFA World Cup 2018,1,1817,France,Lucas Hernández Pi,42,22,109.0,27.0,0,0.053871572,Left Foot,Open Play,Normal,Regular Play,False,False,True,3.0,1.0,2.8284271247461903,6.4031242374328485,10.63014581273465
7546,FIFA World Cup 2018,1,1821,France,Lucas Hernández Pi,42,24,112.0,29.0,0,0.115647,Left Foot,Open Play,Volley,Regular Play,False,True,False,1.0,1.0,3.0,5.0,8.94427190999916
7546,FIFA World Cup 2018,2,2167,Peru,Pedro Jesús Aquino Sánchez,49,53,93.0,39.0,0,0.032040957,Right Foot,Open Play,Normal,Regular Play,True,True,True,2.0,0.0,3.1622776601683795,2.0,25.019992006393608
7546,FIFA World Cup 2018,2,2420,Peru,Christian Alberto Cueva Bravo,57,30,101.0,30.0,0,0.049853675,Right Foot,Open Play,Normal,Regular Play,False,False,True,1.0,2.0,2.8284271247461903,3.605551275463989,17.88854381999832
7546,FIFA World Cup 2018,2,2581,Peru,André Martín Carrillo Díaz,60,41,94.0,37.0,0,0.03232524,Right Foot,Open Play,Normal,From Throw In,False,False,True,3.0,1.0,2.0,2.0,24.186773244895647
7546,FIFA World Cup 2018,2,2860,Peru,José Paolo Guerrero Gonzáles,66,31,105.0,40.0,0,0.10677668,Head,Open Play,Normal,From Throw In,False,False,True,1.0,1.0,1.4142135623730951,2.23606797749979,14.142135623730951
7546,FIFA World Cup 2018,2,2897,Peru,Luis Jan Piers Advíncula Castrillón,67,4,98.0,61.0,0,0.009771249,Left Foot,Open Play,Normal,Regular Play,False,False,True,1.0,1.0,2.0,2.0,29.0
7546,FIFA World Cup 2018,2,3154,Peru,Jefferson Agustín Farfán Guadalupe,73,22,116.0,29.0,0,0.046855085,Left Foot,Open Play,Volley,From Throw In,False,True,True,1.0,0.0,3.605551275463989,2.23606797749979,9.486832980505138
7546,FIFA World Cup 2018,2,3380,France,Ousmane Dembélé,81,7,105.0,44.0,0,0.07033722,Left Foot,Open Play,Half Volley,From Free Kick,False,False,True,2.0,2.0,2.0,3.605551275463989,12.165525060596439
7546,FIFA World Cup 2018,2,3544,Peru,José Paolo Guerrero Gonzáles,87,1,87.0,43.0,0,0.02880108,Right Foot,Free Kick,Normal,From Free Kick,False,False,False,4.0,0.0,12.0,2.0,31.144823004794873
7546,FIFA World Cup 2018,2,3654,France,Blaise Matuidi,91,26,97.0,40.0,0,0.039226346,Left Foot,Open Play,Volley,From Free Kick,False,True,False,3.0,1.0,3.0,1.4142135623730951,22.02271554554524
7546,FIFA World Cup 2018,2,3673,Peru,José Paolo Guerrero Gonzáles,92,35,107.0,30.0,0,0.038980518,Head,Open Play,Normal,From Free Kick,True,False,True,2.0,2.0,1.0,2.0,14.866068747318506
7546,FIFA World Cup 2018,2,3733,France,Olivier Giroud,93,46,106.0,32.0,0,0.07983788,Left Foot,Open Play,Normal,From Goal Kick,False,False,True,2.0,2.0,2.23606797749979,4.47213595499958,11.661903789690601
7539,FIFA World Cup 2018,1,514,Senegal,Salif Sané,12,35,84.0,34.0,0,0.009712145,Right Foot,Free Kick,Normal,From Free Kick,False,False,False,2.0,0.0,12.041594578792296,2.23606797749979,35.90264614203248
7539,FIFA World Cup 2018,1,745,Poland,Piotr Zieliński,19,10,95.0,35.0,0,0.029653154,Left Foot,Open Play,Half Volley,From Throw In,False,True,False,2.0,0.0,6.0,2.23606797749979,23.345235059857504
7539,FIFA World Cup 2018,1,748,Poland,Kamil Grosicki,19,11,111.0,49.0,0,0.24497952,Head,Open Play,Diving Header,From Throw In,False,False,False,1.0,0.0,5.0990195135927845,3.605551275463989,9.219544457292887
7539,FIFA World Cup 2018,1,905,Poland,Robert Lewandowski,22,42,101.0,46.0,0,0.055568192,Left Foot,Open Play,Volley,From Throw In,False,False,False,1.0,2.0,1.0,2.23606797749979,18.384776310850235
7539,FIFA World Cup 2018,1,1473,Senegal,Idrissa Gana Gueye,36,55,99.0,48.0,0,0.039492566,Right Foot,Open Play,Normal,Regular Play,True,False,True,2.0,0.0,3.1622776601683795,3.605551275463989,19.6468827043885
7539,FIFA World Cup 2018,1,1608,Senegal,Salif Sané,41,37,114.0,43.0,0,0.14218889,Head,Open Play,Normal,From Corner,False,False,True,1.0,3.0,1.0,1.0,6.324555320336759
7539,FIFA World Cup 2018,1,1753,Senegal,Idrissa Gana Gueye,46,7,98.0,62.0,0,0.015028189,Right Foot,Open Play,Normal,Regular Play,False,False,True,1.0,1.0,1.4142135623730951,4.0,28.42534080710379
7539,FIFA World Cup 2018,2,1930,Poland,Robert Lewandowski,50,0,96.0,47.0,0,0.07070428,Right Foot,Free Kick,Normal,From Free Kick,False,False,False,4.0,0.0,7.211102550927978,1.0,24.73863375370596
7539,FIFA World Cup 2018,2,2026,Senegal,Sadio Mané,51,17,109.0,35.0,0,0.13267757,Left Foot,Open Play,Volley,Regular Play,False,False,True,2.0,1.0,1.4142135623730951,3.605551275463989,9.219544457292887
7539,FIFA World Cup 2018,2,2068,Senegal,Mame Biram Diouf,53,16,108.0,40.0,0,0.097462624,Right Foot,Open Play,Half Volley,From Throw In,False,False,False,2.0,1.0,2.0,1.0,11.0
7539,FIFA World Cup 2018,2,2159,Poland,Łukasz Piszczek,55,30,113.0,53.0,0,0.04273148,Right Foot,Open Play,Volley,Regular Play,False,True,True,2.0,1.0,2.8284271247461903,5.0990195135927845,10.0
7539,FIFA World Cup 2018,2,2273,Senegal,M''Baye Babacar Niang,59,58,113.0,40.0,1,0.99186546,Right Foot,Open Play,Normal,Regular Play,False,False,False,0.0,0.0,7.615773105863909,34.48187929913333,27.85677655436824
7539,FIFA World Cup 2018,2,2542,Poland,Kamil Grosicki,66,18,92.0,46.0,0,0.035614714,Right Foot,Open Play,Normal,From Throw In,False,False,True,1.0,1.0,2.7112638444882124,1.0,28.861739379323623
7539,FIFA World Cup 2018,2,2627,Poland,Arkadiusz Milik,69,36,116.0,46.0,0,0.12166226,Left Foot,Open Play,Normal,From Throw In,False,True,True,2.0,1.0,1.4142135623730951,4.0,4.47213595499958
7539,FIFA World Cup 2018,2,3001,Poland,Dawid Kownacki,78,23,111.0,45.0,0,0.05977887,Head,Open Play,Normal,Regular Play,True,False,True,2.0,2.0,1.4142135623730951,2.0,9.486832980505138
7539,FIFA World Cup 2018,2,3226,Poland,Grzegorz Krychowiak,85,41,114.0,39.0,1,0.36511415,Head,Open Play,Diving Header,From Free Kick,False,False,True,1.0,1.0,2.8284271247461903,0.0,6.082762530298219
7539,FIFA World Cup 2018,2,3346,Poland,Kamil Grosicki,91,14,88.0,38.0,0,0.016516764,Left Foot,Open Play,Half Volley,From Counter,False,False,True,2.0,2.0,2.8284271247461903,1.0,32.01562118716424
7538,FIFA World Cup 2018,1,404,Sweden,Mikael Lustig,12,58,85.0,51.0,0,0.0075467415,Right Foot,Open Play,Half Volley,From Free Kick,False,False,False,2.0,0.0,4.123105625617661,3.1622776601683795,34.17601498127012
7538,FIFA World Cup 2018,1,679,Sweden,Marcus Berg,19,59,113.0,38.0,0,0.48333976,Left Foot,Open Play,Normal,From Throw In,False,True,True,1.0,0.0,4.242640687119285,2.0,5.385164807134504
7538,FIFA World Cup 2018,1,690,Sweden,Pontus Jansson,20,48,109.0,39.0,0,0.08360676,Head,Open Play,Normal,From Corner,False,False,True,2.0,2.0,1.4142135623730951,1.4142135623730951,10.0
7538,FIFA World Cup 2018,1,914,Sweden,Andreas Granqvist,28,11,111.0,32.0,0,0.08389724,Head,Open Play,Normal,From Corner,False,False,True,2.0,2.0,2.23606797749979,1.4142135623730951,10.63014581273465
7538,FIFA World Cup 2018,1,919,Sweden,Marcus Berg,28,12,112.0,34.0,0,0.09769604,Left Foot,Open Play,Normal,From Corner,True,True,False,3.0,2.0,2.8284271247461903,3.605551275463989,6.708203932499369
7538,FIFA World Cup 2018,1,1188,South Korea,Jae-Sung Lee,36,42,106.0,56.0,0,0.041962028,Left Foot,Open Play,Normal,From Counter,False,False,True,1.0,0.0,3.1622776601683795,3.605551275463989,17.69180601295413
7538,FIFA World Cup 2018,1,1295,Sweden,Emil Peter Forsberg,38,59,90.0,24.0,0,0.0065049785,Right Foot,Open Play,Normal,From Throw In,True,False,True,3.0,0.0,4.123105625617661,3.605551275463989,30.4138126514911
7538,FIFA World Cup 2018,1,1470,Sweden,Marcus Berg,42,0,118.0,29.0,0,0.022509541,Right Foot,Open Play,Half Volley,Regular Play,False,False,True,0.0,0.0,4.242640687119285,6.324555320336759,5.0
7538,FIFA World Cup 2018,1,1505,Sweden,Emil Peter Forsberg,43,44,94.0,29.0,0,0.019979231,Right Foot,Open Play,Half Volley,From Corner,False,True,False,3.0,0.0,4.47213595499958,3.605551275463989,25.298221281347036
7538,FIFA World Cup 2018,1,1511,Sweden,Andreas Granqvist,43,46,104.0,28.0,0,0.082305975,Right Foot,Open Play,Normal,From Corner,False,True,True,1.0,0.0,3.1622776601683795,3.605551275463989,16.401219466856727
7538,FIFA World Cup 2018,1,1628,Sweden,Viktor Claesson,46,12,111.0,38.0,0,0.06819925,Head,Open Play,Normal,Regular Play,True,False,True,2.0,2.0,1.0,1.0,8.246211251235321
7538,FIFA World Cup 2018,2,1759,Sweden,Emil Peter Forsberg,48,26,99.0,37.0,0,0.058042593,Right Foot,Open Play,Normal,Regular Play,False,False,True,4.0,0.0,4.123105625617661,3.1622776601683795,18.439088914585774
7538,FIFA World Cup 2018,2,1841,South Korea,Ja-Cheol Koo,51,33,107.0,30.0,0,0.11802932,Head,Open Play,Normal,Regular Play,False,False,True,1.0,0.0,4.0,3.605551275463989,12.806248474865697
7538,FIFA World Cup 2018,2,2000,Sweden,Ola Toivonen,55,44,113.0,37.0,0,0.10468406,Head,Open Play,Normal,From Free Kick,False,False,True,3.0,2.0,1.4142135623730951,1.4142135623730951,7.211102550927978
7538,FIFA World Cup 2018,2,2035,South Korea,Min-Woo Kim,56,23,97.0,25.0,0,0.026066551,Right Foot,Open Play,Normal,Regular Play,False,False,True,2.0,0.0,4.47213595499958,3.605551275463989,23.853720883753127
7538,FIFA World Cup 2018,2,2158,Sweden,Andreas Granqvist,64,37,109.0,41.0,1,0.7835,Right Foot,Penalty,Normal,Other,False,False,False,,,,,
7538,FIFA World Cup 2018,2,2304,Sweden,Sebastian Larsson,68,22,83.0,47.0,0,0.006241017,Right Foot,Open Play,Normal,Regular Play,False,False,True,4.0,0.0,5.0990195135927845,2.8284271247461903,35.35533905932738
7538,FIFA World Cup 2018,2,2311,Sweden,Emil Peter Forsberg,68,27,98.0,33.0,0,0.057121377,Right Foot,Open Play,Normal,Regular Play,True,False,True,1.0,1.0,3.0,2.23606797749979,21.540659228538015
7538,FIFA World Cup 2018,2,2374,Sweden,Viktor Claesson,70,18,99.0,48.0,0,0.049949892,Right Foot,Open Play,Half Volley,From Corner,False,True,False,2.0,1.0,2.23606797749979,2.8284271247461903,19.924858845171276
7538,FIFA World Cup 2018,2,2660,South Korea,Seung-Woo Lee,81,31,100.0,56.0,0,0.028747292,Left Foot,Open Play,Normal,Regular Play,True,False,True,1.0,1.0,2.23606797749979,3.1622776601683795,22.67156809750927
7538,FIFA World Cup 2018,2,2993,South Korea,Hee-Chan Hwang,90,57,110.0,38.0,0,0.19956683,Head,Open Play,Normal,Regular Play,False,False,True,2.0,1.0,2.23606797749979,2.0,8.246211251235321
7576,FIFA World Cup 2018,1,170,Portugal,Cristiano Ronaldo dos Santos Aveiro,3,28,109.0,41.0,1,0.7835,Right Foot,Penalty,Normal,Other,False,False,False,,,,,
7576,FIFA World Cup 2018,1,388,Spain,David Josué Jiménez Silva,9,6,106.0,38.0,0,0.17203248,Right Foot,Open Play,Volley,Regular Play,False,True,True,1.0,0.0,3.1622776601683795,2.0,12.165525060596439
7576,FIFA World Cup 2018,1,841,Portugal,Gonçalo Manuel Ganchinho Guedes,15,59,96.0,53.0,0,0.023871757,Right Foot,Open Play,Normal,From Counter,True,False,True,2.0,0.0,3.605551275463989,2.23606797749979,25.495097567963924
7576,FIFA World Cup 2018,1,875,Portugal,Cristiano Ronaldo dos Santos Aveiro,17,53,99.0,63.0,0,0.008962571,Right Foot,Free Kick,Normal,From Free Kick,False,False,False,2.0,0.0,11.313708498984761,2.23606797749979,29.0
7576,FIFA World Cup 2018,1,1045,Spain,David Josué Jiménez Silva,20,44,113.0,31.0,0,0.077663854,Left Foot,Open Play,Normal,From Throw In,False,False,True,4.0,1.0,2.8284271247461903,3.1622776601683795,8.48528137423857
7576,FIFA World Cup 2018,1,1148,Spain,Diego da Silva Costa,23,2,105.0,45.0,1,0.07830886,Right Foot,Open Play,Normal,Regular Play,False,False,False,1.0,2.0,2.8284271247461903,2.0,13.92838827718412
7576,FIFA World Cup 2018,1,1238,Spain,Francisco Román Alarcón Suárez,25,17,103.0,20.0,0,0.0092897555,Right Foot,Open Play,Volley,Regular Play,False,True,False,2.0,0.0,5.830951894845301,3.605551275463989,22.67156809750927
7576,FIFA World Cup 2018,1,1308,Spain,David Josué Jiménez Silva,28,26,100.0,54.0,0,0.05749292,Left Foot,Free Kick,Normal,From Free Kick,False,False,False,5.0,0.0,8.06225774829855,2.0,22.80350850198276
7576,FIFA World Cup 2018,1,1642,Spain,Andrés Iniesta Luján,34,15,110.0,29.0,0,0.073567346,Left Foot,Open Play,Normal,Regular Play,True,True,True,1.0,0.0,3.605551275463989,2.23606797749979,12.727922061357855
7576,FIFA World Cup 2018,1,1811,Spain,Sergio Busquets i Burgos,38,24,111.0,40.0,0,0.10047825,Head,Open Play,Normal,From Corner,False,False,True,1.0,1.0,1.4142135623730951,1.0,8.0
7576,FIFA World Cup 2018,1,1959,Spain,Francisco Román Alarcón Suárez,41,48,101.0,55.0,0,0.02509576,Left Foot,Open Play,Normal,From Free Kick,True,False,True,1.0,1.0,2.23606797749979,2.23606797749979,22.20360331117452
7576,FIFA World Cup 2018,1,2025,Portugal,Cristiano Ronaldo dos Santos Aveiro,43,36,101.0,36.0,1,0.08400426,Left Foot,Open Play,Normal,From Keeper,False,True,False,2.0,1.0,1.4142135623730951,1.4142135623730951,18.681541692269406
7576,FIFA World Cup 2018,2,2292,Portugal,Bruno Miguel Borges Fernandes,48,53,87.0,35.0,0,0.02081828,Right Foot,Open Play,Normal,Regular Play,False,False,False,1.0,0.0,6.324555320336759,2.0,31.400636936215164
7576,FIFA World Cup 2018,2,2575,Spain,Diego da Silva Costa,54,2,118.0,41.0,1,0.79165405,Right Foot,Open Play,Normal,From Free Kick,False,True,True,0.0,2.0,1.0,3.1622776601683795,2.23606797749979
7576,FIFA World Cup 2018,2,2720,Spain,José Ignacio Fernández Iglesias,57,21,99.0,52.0,1,0.035519395,Right Foot,Open Play,Half Volley,Regular Play,False,True,False,1.0,0.0,8.06225774829855,2.0,23.259406699226016
7576,FIFA World Cup 2018,2,3170,Spain,Diego da Silva Costa,70,8,110.0,35.0,0,0.17698126,Left Foot,Open Play,Normal,Regular Play,True,True,True,2.0,1.0,3.0,1.0,10.770329614269007
7576,FIFA World Cup 2018,2,3222,Portugal,Kléper Laveran Lima Ferreira,71,14,116.0,34.0,0,0.14278555,Head,Open Play,Normal,From Corner,True,False,True,1.0,2.0,1.4142135623730951,2.23606797749979,5.0
7576,FIFA World Cup 2018,2,3532,Portugal,Ricardo Andrade Quaresma Bernardo,75,25,107.0,64.0,0,0.007522316,Right Foot,Open Play,Normal,From Throw In,False,False,True,1.0,1.0,1.4142135623730951,2.23606797749979,25.059928172283335
7576,FIFA World Cup 2018,2,3789,Spain,Iago Aspas Juncal,81,55,100.0,48.0,0,0.06286274,Left Foot,Open Play,Normal,From Free Kick,True,False,True,1.0,1.0,1.4142135623730951,3.0,20.615528128088304
7576,FIFA World Cup 2018,2,3929,Portugal,Cristiano Ronaldo dos Santos Aveiro,87,2,96.0,44.0,1,0.08682875,Right Foot,Free Kick,Normal,From Free Kick,False,False,False,6.0,0.0,9.0,2.23606797749979,22.561028345356956
7576,FIFA World Cup 2018,2,4025,Portugal,Ricardo Andrade Quaresma Bernardo,91,15,108.0,31.0,0,0.087241955,Right Foot,Open Play,Normal,From Corner,False,False,True,3.0,2.0,2.23606797749979,3.605551275463989,11.661903789690601
